sn,q1from1,q1to1,q1from2,q1to2,q1from3,q1to3,q2from1,q2to1,q2from2,q2to2,q2from3,q2to3,q3crop1,q3crop2,q3crop3,q3crop4,q3crop5,q3crop6,q4,q8icds,q8ssa,q8mdm,q8pmgsy,q8vaccin,q8sgry,q8nfw,q8rggvy,q8other,q91,q92,q93,q94,q10,q11,q12,q13,q14busstand,q14pryschool,q14secschool,q14phc,q14dispensary,q14hospital,q14bank,q14postoffice,q14market,q14fpsration,q14bdooffice,q14collectorsoffice,q15busstand,q15pryschool,q15secschool,q15phc,q15dispensary,q15hospital,q15bank,q15postoffice,q15market,q15fpsration,q15bdooffice,q15collectorsoffice,remarks,state,sid,did,bid,pid,vid,codesmerge,q1from11,q1from12,q1from1final,q1from21,q1from22,q1from2final,q1from31,q1from32,q1from3final,q2from11,q2from12,q2from1final,q2from21,q2from22,q2from2final,q2from31,q2from32,q2from3final,q1to11,q1to12,q1to1final,q1to21,q1to22,q1to2final,q1to31,q1to32,q1to3final,q2to11,q2to12,q2to1final,q2to21,q2to22,q2to2final,q2to31,q2to32,q2to3final,q11check,q12check,q13check,q21check,q22check,q23check,dummy1week1,dummy1week2,dummy1week3,dummy1week4,dummy1week5,dummy1week6,dummy1week7,dummy1week8,dummy1week9,dummy1week10,dummy1week11,dummy1week12,dummy1week13,dummy1week14,dummy1week15,dummy1week16,dummy1week17,dummy1week18,dummy1week19,dummy1week20,dummy1week21,dummy1week22,dummy1week23,dummy1week24,dummy1week25,dummy1week26,dummy1week27,dummy1week28,dummy1week29,dummy1week30,dummy1week31,dummy1week32,dummy1week33,dummy1week34,dummy1week35,dummy1week36,dummy1week37,dummy1week38,dummy1week39,dummy1week40,dummy1week41,dummy1week42,dummy1week43,dummy1week44,dummy1week45,dummy1week46,dummy1week47,dummy1week48,dummy2week1,dummy2week2,dummy2week3,dummy2week4,dummy2week5,dummy2week6,dummy2week7,dummy2week8,dummy2week9,dummy2week10,dummy2week11,dummy2week12,dummy2week13,dummy2week14,dummy2week15,dummy2week16,dummy2week17,dummy2week18,dummy2week19,dummy2week20,dummy2week21,dummy2week22,dummy2week23,dummy2week24,dummy2week25,dummy2week26,dummy2week27,dummy2week28,dummy2week29,dummy2week30,dummy2week31,dummy2week32,dummy2week33,dummy2week34,dummy2week35,dummy2week36,dummy2week37,dummy2week38,dummy2week39,dummy2week40,dummy2week41,dummy2week42,dummy2week43,dummy2week44,dummy2week45,dummy2week46,dummy2week47,dummy2week48,q5season1from_day,q5season1fromfinal,q5season1to_day,q5season1tofinal,q5season2from_day,q5season2fromfinal,q5season2to_day,q5season2tofinal,q5season3from_day,q5season3fromfinal,q5season3to_day,q5season3tofinal,q6tillingseason1from_day,q6tillingseason1fromfinal,q6tillingseason1to_day,q6tillingseason1tofinal,q6seedingseason1from_day,q6seedingseason1fromfinal,q6seedingseason1to_day,q6seedingseason1tofinal,q6fertilizationseason1from_day,q6fertilizationseason1fromfinal,q6fertilizationseason1to_day,q6fertilizationseason1tofinal,q6harvestingseason1from_day,q6harvestingseason1fromfinal,q6harvestingseason1to_day,q6harvestingseason1tofinal,q6tillingseason2from_day,q6tillingseason2fromfinal,q6tillingseason2to_day,q6tillingseason2tofinal,q6seedingseason2from_day,q6seedingseason2fromfinal,q6seedingseason2to_day,q6seedingseason2tofinal,q6fertilizationseason2from_day,q6fertilizationseason2fromfinal,q6fertilizationseason2to_day,q6fertilizationseason2tofinal,q6harvestingseason2from_day,q6harvestingseason2fromfinal,q6harvestingseason2to_day,q6harvestingseason2tofinal,q7tillingseason1from_day,q7tillingseason1fromfinal,q7tillingseason1to_day,q7tillingseason1tofinal,q7seedingseason1from_day,q7seedingseason1fromfinal,q7seedingseason1to_day,q7seedingseason1tofinal,q7fertilizationseason1from_day,q7fertilizationseason1fromfinal,q7fertilizationseason1to_day,q7fertilizationseason1tofinal,q7harvestingseason1from_day,q7harvestingseason1fromfinal,q7harvestingseason1to_day,q7harvestingseason1tofinal,q7tillingseason2from_day,q7tillingseason2fromfinal,q7tillingseason2to_day,q7tillingseason2tofinal,q7seedingseason2from_day,q7seedingseason2fromfinal,q7seedingseason2to_day,q7seedingseason2tofinal,q7fertilizationseason2from_day,q7fertilizationseason2fromfinal,q7fertilizationseason2to_day,q7fertilizationseason2tofinal,q7harvestingseason2from_day,q7harvestingseason2fromfinal,q7harvestingseason2to_day,q7harvestingseason2tofinal,q5season1check,q5season2check,q6tillingseason1check,q6tillingseason2check,q6seedingseason1check,q6seedingseason2check,q6fertilizationseason1check,q6fertilizationseason2check,q6harvestingseason1check,q6harvestingseason2check,q7tillingseason1check,q7tillingseason2check,q7seedingseason1check,q7seedingseason2check,q7fertilizationseason1check,q7fertilizationseason2check,q7harvestingseason1check,q7harvestingseason2check,q8aggregate,q91_any,q92_any,q93_any,q94_any,q9_ngocount,q10_any,q10_postsp,q10_BDO_month,q10_BDO_year,q11_any,q11_postsp,q11_collector_month,q11_collector_year,q12_relwealth1,q12_relwealth2,q12_relwealth3,q13_relactivism1,q13_relactivism2,q13_relactivism3
43,Jan,May,,,,,June,Dec,,,,,Paddy,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,CR,Last Year,Poorer,Same,Less than 3km,In village,3-5km,3-5km,In village,3-5km,20-30km,Less than 3km,Less than 3km,Less than 3km,20-30km,More than 50km,20-30min,Less than 10min,20-30min,20-30min,Less than 10min,20-30min,45-60min,10-20min,10-20min,20-30min,45-60min,More than 3hrs,,AP,99,2,6,16,32,3,1,1,1,,,,,,,6,1,21,,,,,,,5,1,17,,,,,,,12,1,45,,,,,,,16,,,24,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,2456,,2474,,,,,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2474,,,,,,,,,,,,,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2474,,,,,,,,,,,,,,,,,18,,-4,,-4,,39,,5,,-4,,-4,,39,,5,,5,0,0,0,0,0,0,0,,,1,1,,1,0,1,0,0,0,1
42,Jan,May,,,,,June,Dec,,,,,Paddy,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,CR,,Poorer,Less,In village,In village,In village,In village,20-30km,20-30km,5-10km,Less than 3km,20-30km,3-5km,10-20km,More than 50km,Less than 10min,,Less than 10min,20-30min,1-2hrs,1-2hrs,30-45min,,20-30min,10-20min,,More than 3hrs,,AP,99,2,6,18,39,3,1,1,1,,,,,,,6,1,21,,,,,,,5,1,17,,,,,,,12,1,45,,,,,,,16,,,24,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,2456,,2474,,,,,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2469,,,,,,,,,,,,,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2474,,,,,,,,,,,,,,,,,18,,-4,,-4,,39,,0,,-4,,-4,,39,,5,,6,0,0,0,0,0,0,0,,,0,0,,,0,1,0,0,1,0
41,May,May,Dec,Dec,,,June,Nov,Jan,Apr,,,Paddy,Banana,,,,,,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,CR,No,Poorer,Less,5-10km,In village,5-10km,10-20km,10-20km,,5-10km,3-5km,10-20km,10-20km,10-20km,More than 50km,45-60min,45-60min,1-2hrs,1-2hrs,1-2hrs,1-2hrs,1-2hrs,20-30min,1-2hrs,20-30min,2-3hrs,More than 3hrs,,AP,99,2,6,28,54,3,5,1,17,12,1,45,,,,6,1,21,1,1,1,,,,5,1,17,12,1,45,,,,11,1,41,4,1,13,,,,0,0,,20,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,2456,,2469,,2431,,2444,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2469,,2483,,2483,,2483,,2483,,2426,,2461,,2444,,2444,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2469,,2483,,2483,,2483,,2483,,2426,,2461,,2444,,2444,13,-39,-4,0,-4,0,39,-17,0,0,-4,0,-4,0,39,-17,0,0,4,0,0,0,0,0,0,0,,,0,0,,,0,1,0,0,1,0
40,Dec,May,,,,,June,Nov,,,,,Paddy,,,,,,,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,CR,No,Poorer,Less,In village,In village,5-10km,10-20km,10-20km,10-20km,5-10km,In village,10-20km,In village,10-20km,More than 50km,Less than 10min,Less than 10min,45-60min,45-60min,45-60min,45-60min,20-30min,Less than 10min,45-60min,10-20min,45-60min,More than 3hrs,,AP,99,2,6,13,27,3,12,1,45,,,,,,,6,1,21,,,,,,,5,1,17,,,,,,,11,1,41,,,,,,,-28,,,20,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,2456,,2469,,,,,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2469,,,,,,,,,,,,,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2469,,,,,,,,,,,,,,,,,13,,-4,,-4,,39,,0,,-4,,-4,,39,,0,,4,0,0,0,0,0,0,0,,,0,0,,,0,1,0,0,1,0
33,Jan,May,,,,,June,Dec,,,,,Paddy,,,,,,,Yes,Yes,Yes,No,Yes,No,No,Yes,No,,,,,No,No,Poorer,Less,In village,In village,5-10km,5-10km,5-10km,5-10km,5-10km,In village,5-10km,In village,5-10km,More than 50km,Less than 10min,Less than 10min,30-45min,30-45min,,30-45min,30-45min,Less than 10min,30-45min,Less than 10min,30-45min,More than 3hrs,,AP,99,2,6,2,3,3,1,1,1,,,,,,,6,1,21,,,,,,,5,1,17,,,,,,,12,1,45,,,,,,,16,,,24,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,2456,,2474,,,,,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2474,,,,,,,,,,,,,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2474,,,,,,,,,,,,,,,,,18,,-4,,-4,,39,,5,,-4,,-4,,39,,5,,5,0,0,0,0,0,0,0,,,0,0,,,0,1,0,0,1,0
39,Jan,May,,,,,June,Dec,,,,,Paddy,,,,,,,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,CR,No,Poorer,Less,In village,In village,In village,Less than 3km,10-20km,10-20km,3-5km,Less than 3km,10-20km,Less than 3km,10-20km,More than 50km,Less than 10min,Less than 10min,10-20min,1-2hrs,1-2hrs,1-2hrs,10-20min,Less than 10min,1-2hrs,10-20min,1-2hrs,More than 3hrs,,AP,99,2,6,5,12,3,1,1,1,,,,,,,6,1,21,,,,,,,5,1,17,,,,,,,12,1,45,,,,,,,16,,,24,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,2456,,2474,,,,,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2474,,,,,,,,,,,,,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2474,,,,,,,,,,,,,,,,,18,,-4,,-4,,39,,5,,-4,,-4,,39,,5,,5,0,0,0,0,0,0,0,,,0,0,,,0,1,0,0,1,0
38,Dec,May,,,,,June,Nov,,,,,Paddy,,,,,,,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,,,Poorer,Less,In village,In village,3-5km,3-5km,,More than 50km,3-5km,In village,3-5km,In village,5-10km,More than 50km,Less than 10min,Less than 10min,45-60min,45-60min,,More than 3hrs,45-60min,Less than 10min,45-60min,Less than 10min,1-2hrs,More than 3hrs,,AP,99,2,6,5,10,3,12,1,45,,,,,,,6,1,21,,,,,,,5,1,17,,,,,,,11,1,41,,,,,,,-28,,,20,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,2456,,2469,,,,,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2474,,,,,,,,,,,,,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2474,,,,,,,,,,,,,,,,,13,,-4,,-4,,39,,5,,-4,,-4,,39,,5,,4,0,0,0,0,0,0,0,,,0,0,,,0,1,0,0,1,0
37,Jan,Mar,,,,,Mar,Dec,,,,,Paddy,Groundnut,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,CR,No,Same,Same,In village,In village,In village,In village,,More than 50km,3-5km,In village,In village,In village,3-5km,More than 50km,Less than 10min,Less than 10min,Less than 10min,Less than 10min,,More than 3hrs,20-30min,Less than 10min,Less than 10min,Less than 10min,20-30min,More than 3hrs,,AP,99,2,6,22,43,3,1,1,1,,,,,,,3,1,9,,,,,,,3,1,9,,,,,,,12,1,45,,,,,,,8,,,36,,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,2456,,2474,,2422,,2461,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2474,,2456,,2456,,2404,,2452,,2448,,2448,,2435,,2469,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2474,,2456,,2456,,2404,,2452,,2448,,2448,,2435,,2469,18,-13,-4,0,-4,-4,39,0,5,-18,-4,0,-4,-4,39,0,5,-18,5,0,0,0,0,0,0,0,,,0,0,,,0,0,1,0,0,1
36,Dec,May,,,,,June,Nov,,,,,Paddy,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,,,Same,Same,Less than 3km,In village,3-5km,5-10km,,More than 50km,3-5km,In village,5-10km,5-10km,5-10km,More than 50km,10-20min,Less than 10min,45-60min,1-2hrs,,More than 3hrs,45-60min,Less than 10min,1-2hrs,1-2hrs,1-2hrs,More than 3hrs,,AP,99,2,6,27,49,3,12,1,45,,,,,,,6,1,21,,,,,,,5,1,17,,,,,,,11,1,41,,,,,,,-28,,,20,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,2456,,2469,,,,,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2474,,,,,,,,,,,,,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2474,,,,,,,,,,,,,,,,,13,,-4,,-4,,39,,5,,-4,,-4,,39,,5,,6,0,0,0,0,0,0,0,,,0,0,,,0,0,1,0,0,1
35,Jan,May,,,,,June,Dec,,,,,Paddy,,,,,,,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,CR,No,Poorer,Less,Less than 3km,In village,Less than 3km,In village,,5-10km,Less than 3km,In village,5-10km,In village,5-10km,More than 50km,10-20min,Less than 10min,10-20min,Less than 10min,,45-60min,10-20min,Less than 10min,45-60min,Less than 10min,45-60min,More than 3hrs,,AP,99,2,6,19,41,3,1,1,1,,,,,,,6,1,21,,,,,,,5,1,17,,,,,,,12,1,45,,,,,,,16,,,24,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,2456,,2474,,,,,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2474,,,,,,,,,,,,,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2474,,,,,,,,,,,,,,,,,18,,-4,,-4,,39,,5,,-4,,-4,,39,,5,,4,0,0,0,0,0,0,0,,,0,0,,,0,1,0,0,1,0
34,Jan,May,,,,,June,Dec,,,,,Paddy,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,CR,No,Poorer,Less,Less than 3km,In village,5-10km,Less than 3km,20-30km,More than 50km,5-10km,3-5km,20-30km,3-5km,20-30km,More than 50km,10-20min,Less than 10min,30-45min,45-60min,45-60min,More than 3hrs,20-30min,10-20min,45-60min,20-30min,45-60min,More than 3hrs,,AP,99,2,6,20,40,3,1,1,1,,,,,,,6,1,21,,,,,,,5,1,17,,,,,,,12,1,45,,,,,,,16,,,24,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,2456,,2474,,,,,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2474,,,,,,,,,,,,,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2474,,,,,,,,,,,,,,,,,18,,-4,,-4,,39,,5,,-4,,-4,,39,,5,,5,0,0,0,0,0,0,0,,,0,0,,,0,1,0,0,1,0
11,,,,,,,1st Jun,3rd Dec,,,,,Bajara,Cotton,Millets,Paddy,,,2,Yes,Yes,Yes,No,No,No,Yes,No,No,NAVACHAITANYA VOLUNTARY ORGANISATION,,,,No,No,Same,Same,5-10km,In village,3-5km,10-20km,10-20km,10-20km,10-20km,3-5km,10-20km,3-5km,10-20km,More than 50km,1-2hrs,Less than 10min,30-45min,1-2hrs,1-2hrs,1-2hrs,1-2hrs,30-45min,1-2hrs,30-45min,1-2hrs,More than 3hrs,,AP,99,2,11,21,60,3,,,,,,,,,,6,1,21,,,,,,,,,,,,,,,,12,3,47,,,,,,,,,,26,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2404,3,2451,,,3,2472,,,,,1,2456,,,31,2409,1,2452,2,2453,2,2453,,,31,,,,,,,,1,2487,,,31,2491,2,2471,31,2474,1,2456,,,31,2409,1,2452,2,2453,2,2453,,,31,,,,,,,,1,2487,,,31,2491,2,2471,31,2474,-5,,,,-9,,0,,,3,,,-9,,0,,,3,4,1,0,0,0,1,0,0,,,0,0,,,0,0,1,0,0,1
10,,,,,,,1st Jun,3rd Sep,1st Oct,3rd Dec,,,Paddy,Cotton,Sugarcane,Banana,,,2,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,NAVACHAITANYA VOLUNTARY ORGANISATION,,,,CR,No,Same,Same,3-5km,In village,In village,3-5km,3-5km,3-5km,3-5km,Less than 3km,3-5km,In village,5-10km,More than 50km,30-45min,Less than 10min,Less than 10min,30-45min,30-45min,30-45min,30-45min,20-30min,30-45min,Less than 10min,45-60min,2-3hrs,,AP,99,2,11,33,79,3,,,,,,,,,,6,1,21,10,1,37,,,,,,,,,,,,,9,3,35,12,3,47,,,,,,,14,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,2456,31,,,,31,2474,,,,,1,2456,2,2458,,,31,2461,1,2452,2,2453,3,2451,31,,,,,,,,1,2487,3,2438,1,2469,,,31,2478,1,2456,2,2458,,,31,2461,1,2452,2,2453,3,2451,31,,,,,,,,1,2487,3,2438,1,2469,,,31,2478,,,2,,,,1,-21,,,2,,,,1,-21,,,6,1,0,0,0,1,0,0,,,0,0,,,0,0,1,0,0,1
7,,,,,,,1st Jun,Last Nov,2nd Dec,Last Mar,,,Bajara,Maiza,Banana,Paddy,Rillets,Cotton,2,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,NAVACHAITANYA VOLUNTARY ORGANISATION,,,,CR,No,Same,Same,In village,In village,In village,10-20km,10-20km,20-30km,20-30km,In village,20-30km,In village,20-30km,More than 50km,Less than 10min,Less than 10min,Less than 10min,1-2hrs,1-2hrs,2-3hrs,2-3hrs,Less than 10min,2-3hrs,Less than 10min,2-3hrs,More than 3hrs,,AP,99,2,11,19,57,3,,,,,,,,,,6,1,21,12,2,46,,,,,,,,,,,,,11,4,44,3,4,12,,,,,,,23,-34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2404,3,2451,31,,31,2474,,,,,1,2456,2,2458,,,31,2461,1,2452,2,2453,3,2451,31,,,,,,,,,,1,2487,,,2,2471,31,2474,1,2456,2,2458,,,31,2461,1,2452,2,2453,3,2451,31,,,,,,,,,,1,2487,,,2,2471,31,2474,-5,,2,,,,1,,,3,2,,,,1,,,3,6,1,0,0,0,1,0,0,,,0,0,,,0,0,1,0,0,1
9,,,,,,,1st Jun,Last Nov,,,,,Paddy,Cotton,Banana,Popcorn,,,2,Yes,Yes,Yes,No,Yes,No,Yes,No,No,NAVACHAITANYA VOLUNTARY ORGANISATION,,,,CR,No,Same,Same,Less than 3km,In village,3-5km,3-5km,3-5km,10-20km,10-20km,3-5km,10-20km,In village,10-20km,More than 50km,20-30min,Less than 10min,45-60min,45-60min,45-60min,1-2hrs,1-2hrs,45-60min,1-2hrs,Less than 10min,1-2hrs,More than 3hrs,,AP,99,2,11,14,41,3,,,,,,,,,,6,1,21,,,,,,,,,,,,,,,,11,4,44,,,,,,,,,,23,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2456,31,,,,31,2474,,,,,1,2456,2,2458,,,31,2461,1,2452,2,2453,,,31,,,,,,,,,,1,2487,,,2,2471,31,2474,1,2456,2,2458,,,31,2461,1,2452,2,2453,,,31,,,,,,,,,,1,2487,,,2,2471,31,2474,,,2,,,,1,,,3,2,,,,1,,,3,5,1,0,0,0,1,0,0,,,0,0,,,0,0,1,0,0,1
14,Feb,May,,,,,June,Jan,,,,,Paddy,Sugarcane,Banana,,,,Jun-Dec,Yes,Yes,Yes,No,Yes,No,No,No,No,NAVACHAITANYA VOLUNTARY ORGANISATION,,,,,,Richer,More,3-5km,In village,3-5km,3-5km,,More than 50km,3-5km,In village,3-5km,In village,3-5km,More than 50km,20-30min,Less than 10min,20-30min,20-30min,,More than 3hrs,20-30min,Less than 10min,20-30min,Less than 10min,30-45min,More than 3hrs,,AP,99,2,11,31,89,3,2,1,5,,,,,,,6,1,21,,,,,,,5,1,17,,,,,,,1,1,1,,,,,,,12,,,-20,,,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2456,,2474,,2431,,2474,,,,,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2474,,2413,,2456,,2404,,2452,,2448,,2487,,2422,,2456,,2404,,2452,,2404,,2452,,2448,,2487,,2469,,2474,,2413,,2456,,2404,,2452,,2452,,2491,,2422,,2456,18,-9,-4,-9,-4,-4,39,39,5,-18,-4,-9,-4,-4,39,39,5,-18,4,1,0,0,0,1,0,0,,,0,0,,,1,0,0,1,0,0
